32;GA1.2.1706493163.1581168409;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;YaBrowser;mobile;08.02.2020;2;(not set);(not set);referral;BMW-keyauto-krd.ru;0.001875;0.000000;1;/;0;0.000000;0.00;0;BMW-keyauto-krd.ru;87.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
33;GA1.2.1706493163.1581168409;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;YaBrowser;mobile;08.02.2020;2;(not set);(not set);referral;yandex.ru;0.000000;0.000000;1;/;0;0.000000;0.00;0;yandex.ru;170.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
34;GA1.2.1579004785.1581451319;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;11.02.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000324;0.000000;2;/;1;0.500000;13783.00;1;BMW-keyauto-krd.ru;163.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
35;GA1.2.1579004785.1581451319;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;11.02.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000324;0.000000;2;(entrance);0;0.000000;0.00;0;BMW-keyauto-krd.ru;163.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
36;GA1.2.1579004785.1581451319;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;11.02.2020;4;(not set);(not provided);organic;google;0.000000;0.000000;2;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
37;GA1.2.1532871265.1578403677;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;07.01.2020;12;(not set);(not set);referral;yandex.ru;0.001632;0.000000;1;/;1;1.000000;35337.00;1;yandex.ru;177.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
38;GA1.2.1532871265.1578403677;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Safari;mobile;08.01.2020;2;(not set);(not set);referral;yandex.ru;0.000000;0.000000;1;/offers/buy/halva/;1;1.000000;43125.00;1;yandex.ru;245.00;0;NULL;NULL;Znamenskiy;1;1;0;NULL;NULL;NULL;NULL;NULL;NULL
39;GA1.2.1428049406.1580926871;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;05.02.2020;8;(not set);(not set);organic;yandex;0.001562;0.000000;1;/;0;0.000000;0.00;0;YANDEX;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
40;GA1.2.1348051018.1581448980;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;11.02.2020;2;(not set);(not set);referral;BMW-keyauto-krd.ru;0.001273;0.000000;1;/;0;0.000000;0.00;0;BMW-keyauto-krd.ru;123.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
41;GA1.2.1348051018.1581448980;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;11.02.2020;2;(not set);(not provided);organic;google;0.000000;0.000000;1;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
